TYPE,SKU,DESCRIPTION,REVENUE,COMMISSION
SIMO AIRTIME,116205,24m Promo (mid tier)6 150GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116206N,24m Promo (low tier)7 150GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116206,24m Promo (low tier)7 150GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116210N,24m Promo14 250GB Red Gold,0.0,0.0
SIMO AIRTIME,116210,24m Promo14 250GB Red Gold,0.0,0.0
SIMO AIRTIME,116211N,24m Promo17 250GB Red Gold,0.0,0.0
SIMO AIRTIME,116211,24m Promo17 250GB Red Gold,0.0,0.0
SIMO AIRTIME,116216N,24m Promo14 250GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116216,24m Promo14 250GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116217N,24m Promo17 250GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116217,24m Promo17 250GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116222N,24m Standard1 Unlimited Gold,0.0,0.0
SIMO AIRTIME,116222,24m Standard1 Unlimited Gold,0.0,0.0
SIMO AIRTIME,116228N,24m Standard1 Unlimited Max Gold,0.0,0.0
SIMO AIRTIME,116228,24m Standard1 Unlimited Max Gold,0.0,0.0
SIMO AIRTIME,116229N,24m Promo10 Unlimited Max Gold,0.0,0.0
SIMO AIRTIME,116229,24m Promo10 Unlimited Max Gold,0.0,0.0
SIMO AIRTIME,116230N,24m Promo8 Unlimited Max Gold,0.0,0.0
SIMO AIRTIME,116230,24m Promo8 Unlimited Max Gold,0.0,0.0
SIMO AIRTIME,116231N,24m Promo (low tier)7 Unlimited Max Gold,0.0,0.0
SIMO AIRTIME,116231,24m Promo (low tier)7 Unlimited Max Gold,0.0,0.0
SIMO AIRTIME,116232N,24m Promo (High tier)5 Unlimited Max Gold,0.0,0.0
SIMO AIRTIME,116232,24m Promo (High tier)5 Unlimited Max Gold,0.0,0.0
SIMO AIRTIME,116234N,24m Standard1 Unlimited Entertainment Gold,0.0,0.0
SIMO AIRTIME,116234,24m Standard1 Unlimited Entertainment Gold,0.0,0.0
SIMO AIRTIME,116240N,24m Standard1 Unlimited Max Entertainment Gold,0.0,0.0
SIMO AIRTIME,116240,24m Standard1 Unlimited Max Entertainment Gold,0.0,0.0
SIMO AIRTIME,116241N,24m Promo10 Unlimited Max Entertainment Gold,0.0,0.0
SIMO AIRTIME,116241,24m Promo10 Unlimited Max Entertainment Gold,0.0,0.0
SIMO AIRTIME,116242N,24m Promo8 Unlimited Max Entertainment Gold,0.0,0.0
SIMO AIRTIME,116242,24m Promo8 Unlimited Max Entertainment Gold,0.0,0.0
SIMO AIRTIME,116243N,24m Promo (low tier)7 Unlimited Max Entertainment Gold,0.0,0.0
SIMO AIRTIME,116243,24m Promo (low tier)7 Unlimited Max Entertainment Gold,0.0,0.0
SIMO AIRTIME,116244N,24m Promo (High tier)5 Unlimited Max Entertainment Gold,0.0,0.0
SIMO AIRTIME,116244,24m Promo (High tier)5 Unlimited Max Entertainment Gold,0.0,0.0
TALK MOBILE,TM300600,"Unlimited mins, unlimited texts & 2GB",0.0,0.0
TALK MOBILE,TM300700,"Unlimited mins, unlimited texts & 3GB",0.0,0.0
TALK MOBILE,TM300500,"Unlimited mins, unlimited texts & 1GB",0.0,0.0
TALK MOBILE,TM121000,"Unlimited mins, unlimited texts & 100GB",0.0,0.0
TALK MOBILE,TM121000,"Unlimited mins, unlimited texts & 30GB",0.0,0.0
TALK MOBILE,TM121000,"Unlimited mins, unlimited texts & 40GB",0.0,0.0
TALK MOBILE,TM121195,"Unlimited mins, unlimited texts & 100GB",0.0,0.0
TALK MOBILE,TM121500,"Unlimited mins, unlimited texts & 100GB",0.0,0.0
TALK MOBILE,TM121500,"Unlimited mins, unlimited texts & 50GB",0.0,0.0
TALK MOBILE,TM122000,"Unlimited mins, unlimited texts & 100GB",0.0,0.0
TALK MOBILE,TM122000,"Unlimited mins, unlimited texts & 250GB",0.0,0.0
TALK MOBILE,TM120500,"Unlimited mins, unlimited texts & 1GB",0.0,0.0
TALK MOBILE,TM120495,"Unlimited mins, unlimited texts & 2GB",0.0,0.0
TALK MOBILE,TM120700,"Unlimited mins, unlimited texts & 3GB",0.0,0.0
TALK MOBILE,TM120700,"Unlimited mins, unlimited texts & 10GB",0.0,0.0
TALK MOBILE,TM120700,"Unlimited mins, unlimited texts & 5Gb",0.0,0.0
TALK MOBILE,TM120800,"Unlimited mins, unlimited texts & 6GB",0.0,0.0
TALK MOBILE,TM120800,"Unlimited mins, unlimited texts & 12GB",0.0,0.0
TALK MOBILE,TM120800,"Unlimited mins, unlimited texts & 15GB",0.0,0.0
TALK MOBILE,TM120900,"Unlimited mins, unlimited texts & 9GB",0.0,0.0
TALK MOBILE,TM300995,"Unlimited mins, unlimited texts & 40GB",0.0,0.0
TALK MOBILE,TM301000,"Unlimited mins, unlimited texts & 30GB",0.0,0.0
TALK MOBILE,TM300995,"Unlimited mins, unlimited texts & 60GB",0.0,0.0
TALK MOBILE,TM301195,"Unlimited mins, unlimited texts & 100GB",0.0,0.0
TALK MOBILE,TM301195,"Unlimited mins, unlimited texts & 50GB",0.0,0.0
TALK MOBILE,TM301500,"Unlimited mins, unlimited texts & 100GB",0.0,0.0
TALK MOBILE,TM300495,"Unlimited mins, unlimited texts & 2GB",0.0,0.0
TALK MOBILE,TM300495,"Unlimited mins, unlimited texts & 5GB",0.0,0.0
TALK MOBILE,TM300495,"Unlimited mins, unlimited texts & 3GB",0.0,0.0
TALK MOBILE,TM300595,"Unlimited mins, unlimited texts & 6gb",0.0,0.0
TALK MOBILE,TM300595,"Unlimited mins, unlimited texts & 5GB",0.0,0.0
TALK MOBILE,TM300650,"Unlimited mins, unlimited texts & 7GB",0.0,0.0
TALK MOBILE,TM300695,"Unlimited mins, unlimited texts & 10GB",0.0,0.0
TALK MOBILE,TM300695,"Unlimited mins, unlimited texts & 12gb",0.0,0.0
TALK MOBILE,TM300800,"Unlimited mins, unlimited texts & 12GB",0.0,0.0
TALK MOBILE,TM300795,"Unlimited mins, unlimited texts & 15GB",0.0,0.0
TALK MOBILE,TM300895,"Unlimited mins, unlimited texts & 20GB",0.0,0.0
TALK MOBILE,TM300900,"Unlimited mins, unlimited texts & 5GB",0.0,0.0
TALK MOBILE,TM300500,"Unlimited mins, unlimited texts & 250MB",0.0,0.0
TALK MOBILE,TM301200,"Unlimited mins, unlimited texts & 12GB",0.0,0.0
VOXI,110396N,VOXI 15GB Plan,0.0,0.0
VOXI,111322N,VOXI 20GB Plan w Endl Video 2021,0.0,0.0
VOXI,112809N,VOXI 100GB 5G Plan w Endl Video 2021,0.0,0.0
VOXI,113180N,VOXI 5G Endless Data Plan 35,0.0,0.0
VOXI,114497N,VOXI 30GB Plan w Endl Video 2021,0.0,0.0
